keys,en,ja,cn,tw,ptbr,es,kr,de,ru,pl,fr,ro,tr,esla
ITEM_DESC_128,Reaching the combo capacity the first time in each combat deals double damage,???????????????????????????2?????,?????????????????????,?????????????????????,Alcançar a capacidade máxima de combo pela primeira vez em cada combate causa dano dobrado,Al alcanzar el máximo combo posible por primera vez en el combate haz el doble de daño,,Das Erreichen der Kombi-Kapazität zum ersten Mal in jedem Kampf verursacht doppelten Schaden.,??? ?????? ?????????? ????????????? ????? ? ??? ?? ???????? ??????? ????,Uzyskanie maksymalnego komba na pierwszy raz w ka?dej walce zadaje podwójne obra?enia,Atteindre le Combo Maximal pour la première fois dans un combat double les dégats ,Atingerea capacit??ii combo pentru prima dat? într-o lupt? provoac? daune duble,Kombo kapasitesine ilk ula?t???nda iki kat hasar verir.,Al alcanzar el máximo combo posible por primera vez en el combate haz el doble de daño
ITEM_NAME_129,Boss Strike,????,Boss??,Boss??,Golpe de Boss,Golpe Boss,,Boss Strike,???? ?????,Ude?enia bossa,Boss Ciblé,Lovitur? de ?ef,Patron Vuru?u,Golpe a los jefes
ITEM_DESC_129,Deal 10% more overall damage to bosses,????????????10%?????,? Boss ???? +10%???,? Boss ???? +10% ???,Cause 10% a mais de dano em chefes,Aumenta un 10% de daño contra los bosses,,Füge Bossen 10% mehr Schaden zu.,???????? ?? 10% ?????? ????? ??????,Zadawaj 10% wi?cej obra?e? bossom,Inflige 10% de Dégâts suplémentaires sur les boss,Provoci cu 10% mai mult damage totale bo?ilor,Patronlara toplamda %10 daha fazla hasar ver.,Aumenta un 10% de daño contra los jefes
ITEM_NAME_130,Virus Thirst,???????,?????,?????,Sede de Vírus,Sed de virus,,Durst nach Viren,????? ???????,Pragnienie wirusa,Soif de Virus,Sete de Viru?i,Virüs Susuzlu?u,Sed de virus
ITEM_DESC_130,Permanently gain 1 attack for every 10 viruses identified,?????10????????+1?\n????????????,??? 10 ??????? 1 ????,??? 10 ??????? 1 ????,Ganha 1 de ataque permanentemente para cada 10 vírus identificados,Incrementa permanentemente 1 de ataque por cada 10 virus identificados,,Erhalte permanent +1 Angriff für jede 10 identifizierte Viren.,???????? ??????????? ????? ?? 1 ?? ?????? 10 ?????????????????? ???????,Zyskaj na sta?e 1 ataku za ka?de 10 zidentyfikowanych wirusów,gagne de manière permanente 1 Attaque tout les 10 virus identifiés,Prime?ti permanent +1 atac pentru fiecare 10 viru?i identifica?i,Her 10 tan?mlanan virüs için kal?c? +1 Sald?r? kazan?rs?n.,Incrementa permanentemente 1 de ataque por cada 10 virus identificados
ITEM_NAME_131,Ambush Strike,????,??,??,Ataque Emboscada,Golpe de emboscada,,Hinterhalt,???? ?? ??????,Zasadzka,Guet-apens,Lovitur? de Ambuscad?,Pusu Vuru?u,Golpe de emboscada
ITEM_DESC_131,The first strike in every combat will do triple damage,????????????????3?????,???????????????,???????????????,O primeiro ataque em cada combate causará dano triplo,El primer golpe en cada combate hará el triple de daño,,Der erste Schlag in jedem Kampf verursacht dreifachen Schaden.,?????? ???? ? ?????? ??? ??????? ????????? ????,Pierwsze uderzenie w ka?dej walce zadaje potrójne obra?enia,La première attaque dans un combat fera toujours le triple de dégats,Prima lovitur? din fiecare lupt? va provoca daune triple,Her sava??n ilk vuru?u üç kat hasar verir.,El primer golpe en cada combate hará el triple de daño
ITEM_NAME_132,Heal Deal,??????,711,711,Oferta de Cura,Intercambio de Curación,,Heal Deal,??????????? ??????,Oferta zdrowotna,Marchandage de Santé,Afacere de Vindecare,?yile?tirme Anla?mas?,Intercambio de curación
ITEM_DESC_132,Shops become more expensive but you restore 1 heart with each purchase,??????????????????\n??????????1??????,??????????????? 1 ??,??????????????? 1 ??,"Lojas ficam mais caras, mas você ganha 1 coração a cada compra",Las tiendas serán más caras pero te curas 1 corazón por cada compra,,"Shops werden teurer, aber du stellst 1 Herz Wiederher sobald du etwas kaufst.","???? ? ???????? ??????????, ?? ?????? ??????? ??????????????? 1 ??????",Sklepy staj? si? dro?sze ale odnawiasz 1 serce przy zakupie,les Boutiques deviennent plus chers mais tu gagnes 1 Coeur avec chaque achat,"Magazinele devin mai scumpe, dar restaurezi 1 inim? la fiecare achizi?ie",Ma?azalar daha pahal? olur ama her al??ta 1 Kalp yenilenir.,"Las tiendas serán más caras, pero te curas 1 corazón por cada compra"
ITEM_NAME_133,Fragile Heart,??????,????,????,Coração Frágil,Corazón frágil,,Fragiles Herz,??????? ??????,S?abe serce,Coeur Fragile,Inim? Fragil?,K?r?lgan Kalp,Corazón frágil
ITEM_DESC_133,"Gain 2 Hearts, this item breaks upon spending coins",?????????2??????\n???????????????????,?? 2 ???????????????,?? 2 ???????????????,"Ganhe 2 corações, este item é quebrado ao gastar moedas","Gana 2 corazónes, este item se romperá se si gastan monedas",,"Erhalte 2 Herzen, dieses Item bricht sobald du Münzen ausgibst.","?? ????????? 2 ??????, ?? ??? ????? ????? ??????? ???????????","Zyskaj 2 serca, ten przedmiot zostaje zniszczony po wydaniu monet","Gagne 2 Coeurs, cet item ce brise lors d'un achat","Prime?ti 2 inimi, dar item-ul se sparge când î?i cheltuie?ti b?nu?ii",2 Kalp kazan?rs?n; bu e?ya coin harcay?nca k?r?l?r.,"Gana 2 corazones, este objeto se romperá si se gastan monedas"
ITEM_NAME_134,Stat Roulette,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,Roleta de Atributos,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,?statistik Ruleti,DO NOT TRANSLATE
ITEM_DESC_134,Randomly jumble up your stats,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,Misture aleatoriamente os seus atributos,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,?statistiklerini rastgele kar??t?r?r.,DO NOT TRANSLATE
ITEM_NAME_135,Zipbomb Magnet,ZIP???????,??????,??????,Ímã Zipbomb,Imán de Bombas Zips,,Zipbomben Magnet,?????? ??? Zip-????,Zipbombowy magnes,Aimants a Zipbomb,Magnet Zipbomb,Zipbomb M?knat?s?,Imán de BombasZip
ITEM_DESC_135,Every zip is guaranteed a mimic,?????ZIP???????????????,?? ZIP ???????“???”?,?? ZIP ???????????,Todo zip sempre será um mímico,Todos los zips serán mímicos,,Jeder Zip ist garantiert eine Mimic.,?????? ZIP-???? ?????????????? ???????? ???????,Ka?dy zip to gwarantowany mimik ,Tout les ZIPs seront tous des Mimics,Fiecare fi?ier zip este garantat a fi un mim,Her zip dosyas? için bir mimik garantilenir.,Todos los zips serán mímicos
ITEM_NAME_136,Drone Bot,???????,??????,??????,Bot Drone,Bots Drons,,Drone Bot,????-???,Bot dorn,Robot Drone,Robot Dron?,Drone Botu,Bots drones
ITEM_DESC_136,Spawns 2 orbiting allies that fires bullets that deal 300% periodically,??????????????2??????\n??????????????\n???300???????????,??2???????????????????????300%???,??2???????????????????????300%???,Cria 2 aliados orbitantes que disparam balas que causam 300% de dano periodicamente,Genera 2 aliados orbitando que disparan balas periodicamente que hacen un 300% de daño,,"Erzeugt 2 umkreisende Verbündete, die regelmäßig Kugeln abfeuern, die 300 % Schaden verursachen.","????????? ???? ??????????? ?????????, ??????? ???????????? ???????? ?????? ? 300% ??????",Przyzywa 2 orbituj?cych sojuszników którzy cyklicznie strzelaj? pociskami zadaj?cymi 300%,Fait apparaitre 2 alliés orbitants qui tirent ,Invoc? 2 alia?i orbitan?i care trag gloan?e ce provoac? 300% daune periodic,Periyodik olarak %300 hasar veren 2 yörüngesel müttefik ça??r?r.,Genera 2 aliados orbitando que disparan balas periódicamente que hacen un 300% de daño
ITEM_NAME_137,Icon Wall,????????,????,????,Parede de Ícones,Pared de iconos,,Icon Wand,????? ??????,?ciana ikon,Mur d'Icône,Zid de Pictograme,Simge Duvar?,Pared de iconos
ITEM_DESC_137,Spawns 8 orbiting icon allies that blocks projectiles,???????????????8??????????,??8????????????????????,??8????????????????????,Invoca 8 ícones orbitantes que bloqueiam projéteis,Genera 8 iconos aliados que te orbitan que bloquearán los proyectiles enemigos,,"Erzeugt 8 umkreisende Verbündete Symbole, die Projektile blockieren.","????????? 8 ??????????? ??????-?????????, ??????????? ????????? ???????",Przyzywa 8 orbituj?cych sojuszników ikony którzy blokuj? pociski,Fait apparaitre 8 icônes alliées qui bloquent les projectiles,Invoc? 8 pictograme orbitante care blocheaz? proiectilele,Mermi engelleyen 8 yörüngesel ikon müttefik ça??r?r.,Genera 8 iconos aliados que te orbitan que bloquearán los proyectiles enemigos
ITEM_NAME_138,Directory Jump,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,Salto de Diretório,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,Dizin Atlama,DO NOT TRANSLATE
ITEM_DESC_138,Teleports to a random folder,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,Teleporta para uma pasta aleatória,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,Rastgele bir klasöre ???nlan?rs?n.,DO NOT TRANSLATE
ITEM_NAME_139,Defense is Offense,????????,??????,??????,Melhor Defesa é o Ataque,La mejor defensa es atacar,,Teleportiert dich in ein random Ordner,?????? ?????? – ??? ?????????,Najlepsz? defensyw? jest atak,"la Meilleure Défense, C'est l'Attaque",Ap?rarea este Atac,Savunma Sald?r?d?r,La mejor defensa es atacar
ITEM_DESC_139,Gain 3 attack for every shield you have,??????1????????+3,???1???????+3????,???1???????+3????,Ganha 3 de ataque para cada escudo que você tiver,Gana 3 ataque por cada escudo que tengas,,"Erhalte 3 Angriffsschaden für jedes Schild, das du besitzt.",?? ????????? +3 ? ????? ?? ?????? ????????? ???,Zyskaj 3 ataku za ka?d? tarcz? któr? posiadasz,Gagne 3 attaques pour chaque bouclier que tu as,Prime?ti +3 atac pentru fiecare scut de?inut,Her Kalkan için +3 Sald?r? kazan?rs?n.,Gana 3 de ataque por cada escudo que tengas
ITEM_NAME_140,Lucky Find H,?????????,????·??,????·??,Achadinho da Sorte V,Buscador afortunado V,,Glücklicher Fund H,??????? ??????? H,Szcz??liwe H,La Chance ! H,Descoperire Norocoas? (H),?ansl? Buluntu (Kalp),Buscador afortunado V
ITEM_DESC_140,Small chance to restore half a heart when picking up files (5%),?????????5%????????1/2?????,??????5%????????,??????5%????????,Pequena chance de restaurar meio coração ao pegar arquivos (5%),Probabilidad del 5% de recuperar 1/2 corazón al recoger archivos,,Geringe Chance ein halbes Herz wiederherzustellen wenn Dateien aufgehoben werden. (5%),5% ???? ???????????? ???????? ?????? ?? ????? ????? ??????,Ma?a szansa na odnowienie po?owy serca przy podniesieniu pliku (5%),Petite chance de restaurer un demi-coeur quand tu récupères un fichier (5%),Mic? ?ans? s? restaurezi o jum?tate de inim? când colectezi fi?iere (5%),Dosya al?rken %5 ihtimalle 1/2 Kalp yeniler.,Probabilidad del 5% de recuperar 1/2 corazón al recoger archivos
ITEM_NAME_141,Lucky Find S,????????,????·??,????·??,Achadinho da Sorte E,Buscador afortunado E,,Glücklicher Fund S,??????? ??????? S,Szcz??liwe S,La Chance ! S,Descoperire Norocoas? (S),?ansl? Buluntu (Kalkan),Buscador afortunado E
ITEM_DESC_141,Small chance to gain half a shield when picking up files (5%),????????5%?????????1/2?????,??????5%?????????,??????5%?????????,Pequena chance de restaurar meio coração ao pegar arquivos (5%),Probabilidad del 5% de conseguir 1/2 escudo al recoger archivos,,Geringe Chance ein halbes Schild wiederherzustellen wenn Dateien aufgehoben werden. (5%),5% ???? ???????? ???????? ???? ?? ????? ????? ??????,Ma?a szansa na zdobycie po?owy tarczy przy podniesieniu pliku (5%),Petite chance de restaurer un demi-bouclier quand tu récupères un fichier (5%),Mic? ?ans? s? câ?tigi o jum?tate de scut când colectezi fi?iere (5%),Dosya al?rken %5 ihtimalle 1/2 Kalkan verir.,Probabilidad del 5% de conseguir 1/2 escudo al recoger archivos
ITEM_NAME_142,Rapid Restore,??????,?????,?????,Restauração Rápida,Recuperación rápida,,Schnelle Wiederherstellung ,??????? ??????????????,Szybka odnowa,Restoration Rapide,Restaurare Rapid?,H?zl? Yenileme,Recuperación rápida
ITEM_DESC_142,Defeating 3 viruses within 3 seconds restores half a heart,3????????3?????????1/2?????,3??????3??????????,3??????3??????????,Derrotar 3 vírus dentro de 3 segundos restaura meio coração,Al inspeccionar 3 virus en menos de 3 segundos recupera 1/2 corazón,,3 Viren innerhalb 3 Sekunden zu besiegen stellt 1/2 Herz wieder her. ,"???????? 3 ?????? ?? 3 ???., ????? ???????????? ???????? ??????",Pokonanie 3 wirusów w ci?gu 3 sekund przywraca po? serca,Battre 3 virus en 3 secondes restaure un demi-coeur,Învingerea a 3 viru?i în 3 secunde restaureaz? o jum?tate de inim?,3s içinde 3 virüs öldürmek 1/2 Kalp yeniler.,Al derrotar a 3 virus en menos de 3 segundos recupera 1/2 corazón
ITEM_NAME_143,Devil's Deal,?????,????,????,Oferta do Demônio,Trato del Demonio,,Teufels pakt,?????? ? ????????,Pakt z diab?em,Contrat avec le Diable,Pactul Diavolului,?eytan Anla?mas?,Trato del diablo
ITEM_DESC_143,"Each time you take damage, either take double damage or no damage at all",???????????????2??0????,?????????50%?????????????,?????????50%?????????????,"Cada vez que você receber dano, recebe o dobro de dano ou não receba dano algum","Cada vez que recibas daño, puedes recibir el doble de daño o ninguno",,"Jedes Mal, wenn du Schaden erleidest, erleidest du entweder doppelten Schaden oder gar keinen Schaden.","?????? ??? ??? ????????? ????? ??????????? 50% ???? ???? ???????? ??????? ????, ???? ?? ?????????? ?????",Za ka?dym razem jak otrzymujesz obra?enia otrzymaj je podwójnie albo wcale,"A Chaque dégâts reçus, reçois soit 2 dégats, ou pas de dégâts du tout","De fiecare dat? când prime?ti damage, fie prime?ti dublu damage, fie deloc",Hasar ald???nda ya iki kat hasar al?rs?n ya hiç hasar almazs?n.,"Cada vez que recibas daño, puedes recibir el doble de daño o ninguno"
ITEM_NAME_144,Key to your Heart,???????,????,????,Chave do seu Coração,Llave para tu corazón,,Schlüssel zu deinem Herzen,???? ? ??????,Klucz do twojego serca,Clé de ton Coeur,Cheia Inimii Tale,Kalbine Anahtar,Llave para tu corazón
ITEM_DESC_144,"If you don't have a key, you will use half a heart instead",????????????????1/2?????,????????????????,????????????????,"Se não tiver uma chave, pode usar meio coração em troca","Si no tienes una llave, usa un corazón en su lugar",,"Wenn du keinen Schlüssel hast, verwendest du stattdessen ein 1/2 Herz.","???? ? ??? ??? ??????, ?????? ??? ??????????? ???????? ??????",Je?li nie masz klucza u?yjesz zamiast tego po?owy serca,"Si tu n'as pas de clé, tu utilisera un demi-coeur a la place","Dac? nu ai o cheie, vei folosi în schimb o jum?tate de inim?",Anahtar?n yoksa yar?m Kalp kullan?l?r.,"Si no tienes una llave, usa un corazón en su lugar"
ITEM_NAME_145,Emergency Mod,??MOD,????,????,Mod de Emergência,Emergencia Mod,,Notfalls Mod,????????? ???,Zapasowy mod,Mod d'Urgence,Mod de Urgen??,Acil Mod,Modificador de emergencia
ITEM_DESC_145,Get a random mod if you took damage 4 times in the same combat,?????4?????????????????MOD?1????,?????????4??????????????,?????????4??????????????,Ganhe um mod aleatório se você foi atingido 4 vezes no mesmo combate,"Consigue un mod aleatorio, si recibes daño 4 veces en el mismo combate",,"Erhalte ein zufälliges Modul, wenn du 4 mal im gleichen Kampf Schaden genommen hast.","?????? ????????? ???, ???? ?? ???? ??? ???????? ???? 4 ????",Zyskaj losowy mod je?li otrzyma?e? obra?enia 4 razy w tej samej walce,Gagne un mod aléatoire si tu as pris 4 dégats durant le même combat,Prime?ti un mod aleator dac? ai luat damage de 4 ori în aceea?i lupt?,Ayn? sava?ta 4 kez hasar ald?ysan rastgele bir mod verilir.,Consigue un mod aleatorio si recibes daño 4 veces en el mismo combate
ITEM_NAME_146,Peak Output,????,????,????,Ápice de Output,Resultado eficiente,,Spitzenleistung,??????? ????????,Szczytowa moc,Meilleur Rendement,Randament Maxim,Zirve Ç?k???,Resultado eficiente
ITEM_DESC_146,You deal 50% more damage at max hearts,????????????????+50%,????????50%?????,????????50%?????,Você causa 50% a mais de dano com a vida cheia,Haces un 50% de daño extra si tienes toda tu vida,,Du erteilst 50% mehr Schaden bei voller Herz Anzahl.,??? ?????? ???????? ?? ???????? ?? 50% ?????? ?????,Zadajesz 50% wi?cej obra?e? przy pe?nym zdrowiu,Inflige 50% de dégats suplémentaire si ta barre de vie est pleine,Provoci cu 50% mai multe daune atunci când ai inimile la maximum,Tam kalpte %50 daha fazla hasar verirsin.,Haces un 50% de daño extra si tienes toda tu vida
CONSUMABLE_NAME_1,Health Potion,?????,????,????,Poção de Vida,Poción de Vida,,Heiltrank,????? ?????????,Mikstura leczenia,Potion de Vie,Po?iune de Via??,Sa?l?k ?ksiri,Poción de vida
CONSUMABLE_DESC_1,[Consumable] Restores 1 Heart,[???] ????1??????,[???] ??1?,[???] ??1?,[Consumível] Cura 1 Coração,[Consumable] Te cura 1 corazón,,[Verbrauchbar] Stellt 1 Herz Wiederher ,[???????????] ??????????????? 1 ??????,[Zu?ywalne] Odnawia 1 serce,[Consummable] Restaure 1 Coeur,[Consumabil] Restaureaz? 1 Inim?,[Tüketilebilir] 1 Kalp iyile?tirir.,[Consumable] Te cura 1 corazón
